id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,level,house_age,dormitory_type,condition_type
2771604120,2014-11-11,970000.0,4,1.75,4060,4000,2.0,0,3,3,10,2890.0,1170,1953-01-01,1995,98199,47.6375,-122.389,high_level,new_house,house,regular
2771602425,2014-07-21,447000.0,2,1.0,980,1600,2.0,0,0,3,8,980.0,0,2010-01-01,0,98119,47.638,-122.375,low_level,new_house,apartment,regular
2210500010,2014-09-30,2450000.0,7,4.25,4670,23115,2.0,0,2,3,11,4670.0,0,1992-01-01,0,98039,47.6183,-122.227,high_level,new_house,house,regular
6646200420,2015-01-02,633000.0,4,2.5,2020,8044,2.0,0,0,3,8,2020.0,0,1990-01-01,0,98074,47.6247,-122.043,high_level,new_house,house,regular
3629950010,2014-08-20,470000.0,3,3.25,1710,2381,2.0,0,0,3,8,1360.0,350,2003-01-01,0,98029,47.5477,-122.004,low_level,new_house,house,regular
7212680020,2014-12-19,299500.0,3,1.75,1820,8813,2.0,0,0,3,7,1820.0,0,1994-01-01,0,98003,47.2622,-122.303,low_level,new_house,house,regular
7129303070,2014-08-20,735000.0,4,2.75,3040,2415,2.0,1,4,3,8,3040.0,0,1966-01-01,0,98118,47.5188,-122.256,high_level,new_house,house,regular
6744700424,2014-06-26,537000.0,3,3.0,2410,7479,2.0,0,2,3,7,2410.0,0,1942-01-01,1988,98155,47.7394,-122.288,low_level,new_house,house,regular
2726049034,2014-11-10,2000000.0,3,3.25,2610,16387,2.0,1,4,3,9,2610.0,0,2006-01-01,0,98125,47.7175,-122.278,high_level,new_house,house,regular
8924100305,2015-03-25,855000.0,4,3.0,2590,6250,2.0,0,2,3,9,2240.0,350,1964-01-01,0,98115,47.6774,-122.267,high_level,new_house,house,regular
7524300020,2014-08-20,267000.0,3,2.5,1580,12250,2.0,0,0,3,8,1580.0,0,1993-01-01,0,98198,47.3771,-122.315,low_level,new_house,house,regular
9187200275,2015-04-20,905000.0,4,2.25,2240,5000,2.0,0,0,3,8,1770.0,470,1900-01-01,2014,98122,47.6027,-122.295,high_level,new_house,house,regular
1565930130,2014-11-04,429900.0,4,3.25,3760,4675,2.0,0,0,3,8,2740.0,1020,2007-01-01,0,98038,47.3862,-122.048,low_level,new_house,house,regular
5205000020,2015-04-09,360000.0,4,2.5,2610,7333,2.0,0,0,3,8,2610.0,0,1988-01-01,0,98003,47.2721,-122.293,low_level,new_house,house,regular
7856610130,2014-07-21,840000.0,4,2.25,2720,8712,2.0,0,0,4,9,2720.0,0,1976-01-01,0,98006,47.5616,-122.153,high_level,new_house,house,
3303860460,2015-04-15,499000.0,4,2.5,3100,5700,2.0,0,0,3,9,3100.0,0,2011-01-01,0,98038,47.3696,-122.058,low_level,new_house,house,regular
7202330920,2014-08-07,464000.0,3,2.5,1690,4898,2.0,0,0,3,7,1690.0,0,2003-01-01,0,98053,47.6834,-122.038,low_level,new_house,house,regular
7418000130,2014-12-11,430000.0,8,3.25,4300,10441,2.0,0,0,4,8,2800.0,1500,1979-01-01,0,98059,47.4786,-122.131,low_level,new_house,house,
251610020,2015-05-08,1580000.0,4,2.75,3480,19991,2.0,0,2,4,10,2630.0,850,1979-01-01,0,98004,47.6354,-122.214,high_level,new_house,house,
8825900020,2014-08-11,925000.0,5,3.0,2710,4200,2.0,0,0,3,7,1890.0,820,1919-01-01,2014,98115,47.6754,-122.307,high_level,new_house,house,regular
522059352,2015-03-26,358800.0,4,2.5,2155,8140,2.0,0,0,3,8,2155.0,0,1996-01-01,0,98031,47.4204,-122.201,low_level,new_house,house,regular
7935000595,2014-10-08,939000.0,3,3.5,2450,9248,2.0,0,4,3,8,1960.0,490,1933-01-01,1993,98136,47.5476,-122.397,high_level,new_house,house,regular
9211520020,2014-08-22,283748.0,3,2.25,1940,9560,2.0,0,0,3,7,1940.0,0,1989-01-01,0,98023,47.2998,-122.387,low_level,new_house,house,regular
8641500345,2014-12-19,396900.0,3,2.0,1360,3120,2.0,0,0,3,7,1360.0,0,1989-01-01,0,98115,47.6943,-122.307,low_level,new_house,house,regular
3717000250,2015-04-22,321000.0,3,2.5,2014,4500,2.0,0,0,3,7,2014.0,0,2005-01-01,0,98001,47.3371,-122.256,low_level,new_house,house,regular
2141500020,2014-12-17,500000.0,4,2.5,2230,8560,2.0,0,0,3,8,2230.0,0,2002-01-01,0,98059,47.4877,-122.143,low_level,new_house,house,regular
6891800250,2015-04-06,625000.0,4,2.25,3230,9935,2.0,0,0,3,8,3230.0,0,1986-01-01,0,98028,47.7685,-122.257,high_level,new_house,house,regular
7504180170,2014-07-07,410000.0,3,2.25,1450,19206,2.0,0,0,3,7,1450.0,0,1989-01-01,0,98074,47.62,-122.052,low_level,new_house,house,regular
686800080,2014-06-12,1034500.0,4,2.5,2370,10858,2.0,0,0,3,9,2370.0,0,2003-01-01,0,98004,47.6336,-122.192,high_level,new_house,house,regular
7853300290,2015-03-24,490000.0,4,2.5,2570,6157,2.0,0,0,3,7,2570.0,0,2006-01-01,0,98065,47.5389,-121.89,low_level,new_house,house,regular
7852160170,2015-04-22,1210000.0,4,3.75,4980,18069,2.0,0,3,3,11,4980.0,0,2006-01-01,0,98065,47.5348,-121.856,high_level,new_house,house,regular
9558900010,2014-10-06,549950.0,3,2.5,2680,5860,2.0,0,0,3,8,2680.0,0,2001-01-01,0,98011,47.7557,-122.223,high_level,new_house,house,regular
1150700170,2014-09-26,299000.0,4,2.25,1870,6693,2.0,0,0,3,7,1870.0,0,1996-01-01,0,98003,47.2774,-122.299,low_level,new_house,house,regular
2769600305,2015-01-15,715000.0,6,2.75,3400,5000,2.0,0,2,3,8,2860.0,540,1977-01-01,0,98107,47.6728,-122.362,high_level,new_house,house,regular
3616600250,2014-05-27,1600000.0,3,3.25,3790,19000,2.0,0,4,3,10,3790.0,0,1985-01-01,0,98177,47.724,-122.373,high_level,new_house,house,regular
2533300680,2014-10-07,1225000.0,3,2.5,2860,4500,2.0,0,2,3,8,1980.0,880,1915-01-01,0,98119,47.6463,-122.371,high_level,new_house,house,regular
6752600130,2015-04-13,351000.0,4,2.5,2370,7274,2.0,0,0,3,7,2370.0,0,1997-01-01,0,98031,47.3982,-122.171,low_level,new_house,house,regular
9332800020,2014-07-15,745000.0,4,2.25,2290,10409,2.0,0,0,3,8,2290.0,0,1972-01-01,0,98005,47.6351,-122.168,high_level,new_house,house,regular
1310370020,2014-07-08,690000.0,4,2.5,3220,35400,2.0,0,0,3,9,3220.0,0,1991-01-01,0,98072,47.7547,-122.114,high_level,new_house,house,regular
8944460020,2015-03-05,340000.0,4,2.5,2665,5868,2.0,0,0,3,9,2665.0,0,2006-01-01,0,98030,47.3831,-122.185,low_level,new_house,house,regular
7135520780,2014-05-06,725126.0,4,2.5,3200,12369,2.0,0,0,3,10,3200.0,0,1998-01-01,0,98059,47.5273,-122.143,high_level,new_house,house,regular
2473372040,2015-01-02,345000.0,4,2.25,2320,7350,2.0,0,0,3,8,2320.0,0,1973-01-01,0,98058,47.4512,-122.131,low_level,new_house,house,regular
9406510130,2015-05-05,448000.0,5,3.5,3740,24684,2.0,0,0,3,9,2760.0,980,1998-01-01,0,98038,47.3832,-122.057,low_level,new_house,house,regular
5493110020,2015-01-16,1950000.0,4,2.75,4020,18745,2.0,0,4,4,10,2830.0,1190,1989-01-01,0,98004,47.6042,-122.21,high_level,new_house,house,
6064800470,2014-08-05,310000.0,3,2.25,1960,2345,2.0,0,0,3,7,1750.0,210,2003-01-01,0,98118,47.5419,-122.288,low_level,new_house,house,regular
9304400010,2014-07-30,975000.0,4,2.5,3240,35083,2.0,0,0,4,9,3240.0,0,1978-01-01,0,98005,47.6337,-122.154,high_level,new_house,house,
5566100170,2014-10-29,650000.0,10,2.0,3610,11914,2.0,0,0,4,7,3010.0,600,1958-01-01,0,98006,47.5705,-122.175,high_level,new_house,house,
3034200660,2014-06-19,507000.0,3,2.5,2120,7201,2.0,0,0,3,8,2120.0,0,2003-01-01,0,98133,47.7174,-122.337,low_level,new_house,house,regular
3304700130,2015-01-28,1755000.0,4,4.0,3860,67953,2.0,0,2,4,12,3860.0,0,1927-01-01,0,98177,47.7469,-122.378,high_level,new_house,house,
6661200080,2014-11-17,230000.0,3,2.5,1340,3011,2.0,0,0,3,7,1340.0,0,1995-01-01,0,98038,47.3839,-122.038,low_level,new_house,house,regular
8835800480,2015-02-23,316000.0,1,2.0,1780,188465,2.0,0,0,3,10,1780.0,0,2001-01-01,0,98045,47.4506,-121.768,low_level,new_house,studio,regular
7853430660,2014-09-10,616200.0,5,3.25,3920,4832,2.0,0,0,3,9,3030.0,890,2014-01-01,0,98065,47.5202,-121.885,high_level,new_house,house,regular
2597670080,2015-03-16,370000.0,4,2.5,2570,7753,2.0,0,0,3,8,2570.0,0,1987-01-01,0,98058,47.4237,-122.162,low_level,new_house,house,regular
6669240130,2014-10-22,335000.0,3,2.5,2588,5701,2.0,0,0,3,8,2588.0,0,2008-01-01,0,98042,47.3449,-122.151,low_level,new_house,house,regular
3303960080,2015-03-31,972800.0,5,3.25,3500,10457,2.0,0,0,3,11,3500.0,0,2001-01-01,0,98059,47.5198,-122.157,high_level,new_house,house,regular
9185700285,2014-12-23,2200000.0,4,3.75,3790,7200,2.0,0,0,3,10,2530.0,1260,1931-01-01,0,98112,47.6264,-122.289,high_level,new_house,house,regular
3438500742,2014-08-26,399000.0,3,3.0,2240,10479,2.0,0,0,4,7,1710.0,530,1950-01-01,0,98106,47.5529,-122.356,low_level,new_house,house,
6403510130,2014-11-14,490000.0,5,2.75,2990,7200,2.0,0,0,3,8,2990.0,0,1997-01-01,0,98059,47.4955,-122.16,low_level,new_house,house,regular
4307340130,2014-06-22,374000.0,4,2.5,2580,6260,2.0,0,0,3,7,2580.0,0,2004-01-01,0,98056,47.4858,-122.185,low_level,new_house,house,regular
5706300020,2014-11-25,473000.0,3,2.25,1620,12309,2.0,0,0,3,7,1620.0,0,1987-01-01,0,98074,47.6188,-122.029,low_level,new_house,house,regular
6379500216,2014-05-13,450000.0,3,2.75,1250,892,2.0,0,0,3,8,1040.0,210,2010-01-01,0,98116,47.5826,-122.387,low_level,new_house,house,regular
3204900010,2015-02-11,550000.0,3,2.5,2800,10603,2.0,0,0,3,9,2800.0,0,2001-01-01,0,98011,47.7528,-122.195,high_level,new_house,house,regular
6979900010,2014-09-05,975000.0,4,2.5,3420,183387,2.0,0,0,3,10,3420.0,0,2000-01-01,0,98053,47.633,-121.972,high_level,new_house,house,regular
3396820010,2015-02-23,542000.0,3,2.25,2220,12056,2.0,0,0,3,8,2220.0,0,1985-01-01,0,98052,47.7148,-122.101,high_level,new_house,house,regular
3835500585,2014-10-16,1900000.0,4,2.75,4280,12668,2.0,0,0,3,9,3900.0,380,1947-01-01,2008,98004,47.6185,-122.219,high_level,new_house,house,regular
5412100920,2014-12-03,250000.0,4,2.75,1830,6643,2.0,0,0,3,8,1830.0,0,2001-01-01,0,98001,47.2601,-122.286,low_level,new_house,house,regular
9406521150,2015-03-05,336600.0,3,2.25,1654,8464,2.0,0,0,3,7,1654.0,0,1995-01-01,0,98038,47.3618,-122.033,low_level,new_house,house,regular
810000080,2015-03-10,915000.0,3,2.25,2390,2750,2.0,0,0,5,8,1580.0,810,1925-01-01,0,98109,47.6339,-122.354,high_level,new_house,house,good
3762900130,2014-07-15,350000.0,2,1.75,1080,7242,2.0,0,0,4,7,1080.0,0,1984-01-01,0,98034,47.7065,-122.235,low_level,new_house,apartment,
9218400050,2014-12-27,475000.0,4,3.0,2400,5400,2.0,0,2,4,7,1600.0,800,1965-01-01,0,98178,47.5099,-122.26,low_level,new_house,house,
2787250190,2014-07-17,645000.0,4,2.5,2860,14000,2.0,0,0,3,8,2860.0,0,1995-01-01,0,98019,47.7306,-121.973,high_level,new_house,house,regular
2607760190,2015-03-31,480000.0,4,2.5,2180,9861,2.0,0,2,3,8,2180.0,0,1997-01-01,0,98045,47.4817,-121.802,low_level,new_house,house,regular
1250203135,2014-07-01,725000.0,3,1.75,1860,6000,2.0,0,2,4,8,1860.0,0,1959-01-01,0,98144,47.5981,-122.288,high_level,new_house,house,
1424069069,2014-05-22,1150000.0,6,4.5,6040,219542,2.0,0,0,3,11,4100.0,1940,1996-01-01,0,98029,47.5622,-122.003,high_level,new_house,house,regular
3630030440,2014-09-23,585000.0,4,2.5,1950,3720,2.0,0,0,3,8,1950.0,0,2004-01-01,0,98029,47.5503,-121.997,high_level,new_house,house,regular
7504010480,2015-04-17,603000.0,4,2.25,2110,11155,2.0,0,0,3,9,2110.0,0,1975-01-01,0,98074,47.6386,-122.058,high_level,new_house,house,regular
1326059142,2014-10-28,1395000.0,4,3.0,3520,128502,2.0,0,2,4,10,3520.0,0,1981-01-01,0,98072,47.7448,-122.117,high_level,new_house,house,
3754501205,2015-04-29,1085000.0,3,2.5,2840,7500,2.0,0,3,3,11,2840.0,0,1997-01-01,0,98034,47.7049,-122.224,high_level,new_house,house,regular
8956000250,2014-09-03,615000.0,3,2.5,1980,3128,2.0,0,0,3,8,1890.0,90,2009-01-01,0,98027,47.5456,-122.016,high_level,new_house,house,regular
1241500351,2014-09-29,1031000.0,3,2.5,4110,35741,2.0,0,0,3,7,4110.0,0,1976-01-01,0,98033,47.6642,-122.171,high_level,new_house,house,regular
7457400250,2015-01-06,283500.0,4,2.5,1990,5577,2.0,0,0,3,7,1990.0,0,1999-01-01,0,98092,47.3191,-122.191,low_level,new_house,house,regular
1853500130,2015-02-25,370000.0,4,2.5,2320,9264,2.0,0,0,3,8,2320.0,0,1994-01-01,0,98188,47.4449,-122.274,low_level,new_house,house,regular
1854750010,2014-08-20,1150000.0,3,2.5,4190,9624,2.0,0,0,3,10,4190.0,0,1999-01-01,0,98006,47.5642,-122.127,high_level,new_house,house,regular
7228500415,2014-08-26,480000.0,4,2.25,2520,2370,2.0,0,0,3,8,1690.0,830,1908-01-01,0,98122,47.6109,-122.303,low_level,new_house,house,regular
629000605,2015-02-27,1398000.0,3,2.5,2910,10044,2.0,0,0,4,10,2910.0,0,1989-01-01,0,98004,47.5845,-122.199,high_level,new_house,house,
5536100005,2014-08-08,2300000.0,7,4.75,5310,8816,2.0,0,0,3,10,3650.0,1660,2013-01-01,0,98004,47.6221,-122.208,high_level,new_house,house,regular
3066200440,2014-06-08,684680.0,4,2.25,2370,9360,2.0,0,0,4,8,2370.0,0,1979-01-01,0,98052,47.6518,-122.123,high_level,new_house,house,
3293400020,2015-01-16,910000.0,4,3.5,3570,27699,2.0,0,0,3,11,3570.0,0,1990-01-01,0,98052,47.7173,-122.098,high_level,new_house,house,regular
2425049063,2014-09-11,3640900.0,4,3.25,4830,22257,2.0,1,4,4,11,4830.0,0,1990-01-01,0,98039,47.6409,-122.241,high_level,new_house,house,
100500020,2014-09-11,250000.0,3,2.5,1610,6600,2.0,0,0,3,7,1610.0,0,1994-01-01,0,98003,47.2827,-122.302,low_level,new_house,house,regular
6908200006,2014-09-19,699000.0,3,2.0,1820,4080,2.0,0,2,3,8,1820.0,0,1937-01-01,1987,98107,47.6735,-122.401,high_level,new_house,house,regular
629800660,2014-09-09,1675000.0,4,4.75,4790,25412,2.0,0,0,3,12,4790.0,0,1999-01-01,0,98074,47.603,-122.012,high_level,new_house,house,regular
3296900130,2014-10-07,518000.0,4,2.5,2830,13760,2.0,0,0,3,8,2830.0,0,1993-01-01,0,98019,47.7334,-121.97,low_level,new_house,house,regular
4024100670,2015-05-06,605000.0,3,2.25,2260,17114,2.0,0,0,3,7,2260.0,0,1990-01-01,0,98155,47.7537,-122.296,high_level,new_house,house,regular
1862910050,2014-07-22,295000.0,4,2.5,1850,8198,2.0,0,0,3,7,1850.0,0,1993-01-01,0,98031,47.4079,-122.186,low_level,new_house,house,regular
2619920170,2014-10-01,772500.0,4,2.5,3230,4290,2.0,0,0,3,9,3230.0,0,2004-01-01,0,98033,47.6874,-122.161,high_level,new_house,house,regular
2619920170,2014-12-19,765000.0,4,2.5,3230,4290,2.0,0,0,3,9,3230.0,0,2004-01-01,0,98033,47.6874,-122.161,high_level,new_house,house,regular
7137970130,2014-12-18,339999.0,3,2.5,2360,8093,2.0,0,0,3,8,2360.0,0,1995-01-01,0,98092,47.3257,-122.17,low_level,new_house,house,regular
203900920,2014-07-15,340000.0,3,2.0,1130,9879,2.0,0,0,3,6,1130.0,0,1996-01-01,0,98053,47.635,-121.964,low_level,new_house,house,regular
705730280,2014-08-19,325000.0,3,2.5,1740,5267,2.0,0,0,3,7,1740.0,0,1999-01-01,0,98038,47.3777,-122.023,low_level,new_house,house,regular
705730280,2015-04-21,335000.0,3,2.5,1740,5267,2.0,0,0,3,7,1740.0,0,1999-01-01,0,98038,47.3777,-122.023,low_level,new_house,house,regular
7732410420,2014-06-17,809000.0,3,2.5,2590,7720,2.0,0,0,3,9,2590.0,0,1988-01-01,0,98007,47.659,-122.146,high_level,new_house,house,regular
7806500290,2014-08-18,535000.0,3,2.5,2790,19485,2.0,0,0,3,9,2790.0,0,1990-01-01,0,98059,47.4688,-122.124,low_level,new_house,house,regular
9264930980,2014-07-28,340000.0,4,2.5,2380,9362,2.0,0,0,3,8,2380.0,0,2000-01-01,0,98023,47.3148,-122.349,low_level,new_house,house,regular
3825311190,2014-07-25,678000.0,3,2.5,2640,5964,2.0,0,0,3,9,2640.0,0,2003-01-01,0,98052,47.7043,-122.128,high_level,new_house,house,regular
8091411100,2015-02-04,334000.0,3,2.25,2000,7225,2.0,0,0,4,7,2000.0,0,1985-01-01,0,98030,47.349,-122.167,low_level,new_house,house,
9358400080,2014-06-27,550000.0,4,3.5,4150,16197,2.0,0,0,3,10,4150.0,0,2006-01-01,0,98003,47.3423,-122.183,high_level,new_house,house,regular
1257200050,2014-07-31,1305000.0,5,3.5,3270,4080,2.0,0,0,3,9,2180.0,1090,2011-01-01,0,98115,47.6754,-122.327,high_level,new_house,house,regular
6140100022,2014-08-26,345000.0,3,3.25,1600,1882,2.0,0,0,3,8,1360.0,240,2000-01-01,0,98133,47.7151,-122.355,low_level,new_house,house,regular
9348700020,2014-08-25,734500.0,4,2.75,3280,6845,2.0,0,0,3,10,3280.0,0,2003-01-01,0,98052,47.7042,-122.107,high_level,new_house,house,regular
5559200170,2015-04-30,307000.0,4,2.0,2390,23972,2.0,0,0,3,7,1720.0,670,1949-01-01,0,98023,47.3197,-122.343,low_level,new_house,house,regular
4397010480,2015-04-13,425000.0,3,2.75,2600,10874,2.0,0,0,3,9,2600.0,0,1994-01-01,0,98042,47.3815,-122.146,low_level,new_house,house,regular
3630000080,2014-06-06,450000.0,3,2.5,1480,1961,2.0,0,0,3,8,1480.0,0,2005-01-01,0,98029,47.5478,-122.0,low_level,new_house,house,regular
4139900050,2014-05-19,1468000.0,4,3.25,5010,34460,2.0,0,0,3,12,5010.0,0,1988-01-01,0,98006,47.5469,-122.127,high_level,new_house,house,regular
930000415,2014-12-04,835000.0,4,2.75,4030,10240,2.0,0,2,3,8,3310.0,720,1943-01-01,1994,98177,47.7168,-122.365,high_level,new_house,house,regular
5450300020,2014-06-18,900000.0,6,3.0,3020,13783,2.0,0,0,3,8,3020.0,0,1952-01-01,2002,98040,47.5722,-122.226,high_level,new_house,house,regular
1238501188,2014-08-08,1035000.0,4,2.5,2910,9131,2.0,0,0,3,10,2910.0,0,2014-01-01,0,98033,47.6826,-122.186,high_level,new_house,house,regular
3066200460,2014-12-18,572500.0,3,2.0,2290,11200,2.0,0,0,3,9,2290.0,0,1979-01-01,0,98052,47.6517,-122.124,high_level,new_house,house,regular
7215410430,2014-07-28,476000.0,4,2.5,2740,33158,2.0,0,0,3,9,2740.0,0,1993-01-01,0,98042,47.3333,-122.074,low_level,new_house,house,regular
5316100255,2014-09-04,1046250.0,2,3.0,2330,3600,2.0,0,0,5,10,1870.0,460,1927-01-01,1979,98112,47.6316,-122.282,high_level,new_house,apartment,good
1441300130,2014-12-24,319000.0,3,2.5,1610,8544,2.0,0,0,5,7,1610.0,0,1994-01-01,0,98038,47.3714,-122.054,low_level,new_house,house,good
510000050,2014-12-03,762000.0,3,1.75,2150,2527,2.0,0,0,4,8,1400.0,750,1906-01-01,0,98103,47.6629,-122.329,high_level,new_house,house,
2652501470,2014-05-21,1220000.0,4,2.5,3240,3600,2.0,0,0,3,9,2060.0,1180,2008-01-01,0,98109,47.6405,-122.356,high_level,new_house,house,regular
1568100920,2015-04-08,1950000.0,4,2.5,3440,14554,2.0,1,4,3,8,2170.0,1270,2012-01-01,0,98155,47.7364,-122.286,high_level,new_house,house,regular
5710610250,2014-07-01,500000.0,5,3.25,3130,12087,2.0,0,0,3,8,2180.0,950,1975-01-01,0,98027,47.5336,-122.052,low_level,new_house,house,regular
163000010,2014-07-02,330000.0,4,2.5,2105,6093,2.0,0,0,3,8,2105.0,0,2003-01-01,0,98042,47.3531,-122.147,low_level,new_house,house,regular
3342700491,2014-08-14,679000.0,3,2.5,2770,9350,2.0,0,3,3,8,2770.0,0,1957-01-01,2000,98056,47.5253,-122.201,high_level,new_house,house,regular
2923500010,2015-01-14,757500.0,5,2.25,3160,8065,2.0,0,0,3,8,3160.0,0,1977-01-01,0,98027,47.5678,-122.089,high_level,new_house,house,regular
3629970680,2014-11-12,524950.0,2,2.5,1830,2856,2.0,0,0,3,7,1830.0,0,2005-01-01,0,98029,47.5524,-121.996,low_level,new_house,apartment,regular
2639400020,2014-08-01,635000.0,4,1.75,2460,7560,2.0,0,0,4,8,2460.0,0,1952-01-01,0,98177,47.7256,-122.367,high_level,new_house,house,
8946750170,2015-04-21,281000.0,4,2.25,1677,3600,2.0,0,0,3,7,1677.0,0,2012-01-01,0,98092,47.32,-122.178,low_level,new_house,house,regular
3999300290,2014-10-16,850000.0,3,3.5,2620,11148,2.0,0,4,4,9,2060.0,560,1977-01-01,0,98008,47.5845,-122.115,high_level,new_house,house,
4401200460,2014-10-20,813000.0,4,2.5,3430,7508,2.0,0,0,3,10,3430.0,0,1998-01-01,0,98052,47.6866,-122.11,high_level,new_house,house,regular
3394100020,2014-11-20,990000.0,4,2.5,3140,11049,2.0,0,0,3,10,3140.0,0,1988-01-01,0,98004,47.5817,-122.192,high_level,new_house,house,regular
2880100795,2014-11-05,650000.0,3,2.5,2350,3750,2.0,0,0,3,7,1740.0,610,2003-01-01,0,98117,47.6767,-122.365,high_level,new_house,house,regular
104560280,2014-05-22,273000.0,4,3.0,1990,6180,2.0,0,0,3,7,1990.0,0,1990-01-01,0,98023,47.3083,-122.36,low_level,new_house,house,regular
2133010290,2014-07-24,398000.0,4,2.5,2050,14724,2.0,0,0,3,7,2050.0,0,1989-01-01,0,98019,47.73,-121.969,low_level,new_house,house,regular
9414610020,2014-06-18,574950.0,5,3.25,3160,10000,2.0,0,0,4,8,3160.0,0,1980-01-01,0,98027,47.52,-122.047,high_level,new_house,house,
5009600010,2014-06-12,248000.0,4,2.5,1770,5855,2.0,0,0,3,7,1770.0,0,2003-01-01,0,98038,47.3483,-122.053,low_level,new_house,house,regular
9359300250,2014-06-04,685000.0,4,2.5,2770,45514,2.0,0,0,4,9,2770.0,0,1989-01-01,0,98077,47.7751,-122.088,high_level,new_house,house,
3629980920,2014-07-15,645000.0,4,2.75,2330,3917,2.0,0,0,3,9,2330.0,0,2004-01-01,0,98029,47.5527,-121.99,high_level,new_house,house,regular
6679001060,2014-12-18,279000.0,3,2.5,1660,7388,2.0,0,0,3,7,1660.0,0,2003-01-01,0,98038,47.3865,-122.027,low_level,new_house,house,regular
705710290,2015-04-20,361500.0,4,2.75,2190,6740,2.0,0,0,3,7,2190.0,0,1995-01-01,0,98038,47.3804,-122.027,low_level,new_house,house,regular
9378700190,2015-03-16,319000.0,4,3.25,2360,8344,2.0,0,0,3,8,2360.0,0,1990-01-01,0,98058,47.4403,-122.126,low_level,new_house,house,regular
9550202140,2014-11-17,1311000.0,4,3.75,3490,5625,2.0,0,0,3,9,2610.0,880,2014-01-01,0,98103,47.6685,-122.332,high_level,new_house,house,regular
9346960050,2014-11-07,660000.0,4,2.5,2290,9120,2.0,0,0,4,8,2290.0,0,1977-01-01,0,98006,47.5613,-122.128,high_level,new_house,house,
8562891100,2014-09-10,381500.0,4,2.5,2430,5556,2.0,0,0,4,8,2430.0,0,2003-01-01,0,98042,47.3762,-122.126,low_level,new_house,house,
4094800380,2015-04-27,990000.0,3,2.25,2630,12899,2.0,0,0,4,9,2630.0,0,1966-01-01,0,98040,47.5479,-122.233,high_level,new_house,house,
5104530680,2015-01-16,278226.0,4,2.5,2390,4639,2.0,0,0,3,8,2390.0,0,2006-01-01,0,98038,47.3527,-121.999,low_level,new_house,house,regular
6121800050,2014-10-29,195000.0,4,1.5,2170,9948,2.0,0,0,3,7,2170.0,0,1952-01-01,0,98148,47.4263,-122.331,low_level,new_house,house,regular
5468730280,2014-10-13,290000.0,4,2.5,1850,5674,2.0,0,0,3,7,1850.0,0,1993-01-01,0,98042,47.3536,-122.142,low_level,new_house,house,regular
1423089134,2014-08-15,590000.0,3,2.25,2680,41250,2.0,0,0,3,7,2680.0,0,1984-01-01,0,98045,47.4817,-121.749,high_level,new_house,house,regular
567000380,2015-03-02,365000.0,2,1.5,820,1270,2.0,0,0,3,7,820.0,0,2009-01-01,0,98144,47.5925,-122.295,low_level,new_house,apartment,regular
7950302995,2014-11-10,497950.0,4,2.5,1950,3000,2.0,0,0,3,7,1550.0,400,1998-01-01,0,98118,47.565,-122.281,low_level,new_house,house,regular
1446110020,2014-09-10,405000.0,5,3.5,3672,9742,2.0,0,0,3,9,3006.0,666,2006-01-01,0,98092,47.3255,-122.192,low_level,new_house,house,regular
8914100080,2015-03-11,568000.0,3,2.5,2740,22499,2.0,0,0,3,9,2740.0,0,1994-01-01,0,98058,47.4597,-122.153,high_level,new_house,house,regular
7732400280,2014-05-14,802000.0,3,2.5,2580,13096,2.0,0,0,3,9,2580.0,0,1986-01-01,0,98052,47.6616,-122.144,high_level,new_house,house,regular
4397000500,2014-06-30,330000.0,4,2.5,2340,11784,2.0,0,0,3,9,2340.0,0,1997-01-01,0,98042,47.384,-122.149,low_level,new_house,house,regular
8956500020,2014-08-18,338000.0,3,2.5,1590,7819,2.0,0,0,3,7,1590.0,0,1992-01-01,0,98055,47.4367,-122.199,low_level,new_house,house,regular
1402900460,2015-02-23,335000.0,4,2.75,2190,9209,2.0,0,0,4,8,2190.0,0,1996-01-01,0,98092,47.3341,-122.188,low_level,new_house,house,
8125200480,2015-05-08,422000.0,4,2.5,2310,6650,2.0,0,2,3,8,2310.0,0,2012-01-01,0,98166,47.4513,-122.267,low_level,new_house,house,regular
7937900280,2015-04-24,680000.0,4,2.75,3620,35429,2.0,0,0,3,10,3620.0,0,2006-01-01,0,98058,47.4238,-122.098,high_level,new_house,house,regular
8691370500,2015-03-26,751000.0,3,2.5,2840,6854,2.0,0,0,3,9,2840.0,0,2002-01-01,0,98075,47.6006,-121.978,high_level,new_house,house,regular
3644100095,2015-02-05,352900.0,2,1.5,1240,1892,2.0,0,0,3,7,1240.0,0,2002-01-01,0,98144,47.5915,-122.295,low_level,new_house,apartment,regular
3425079088,2014-08-19,509950.0,3,2.5,2210,70567,2.0,0,3,3,9,2210.0,0,1995-01-01,0,98014,47.6087,-121.895,low_level,new_house,house,regular
2581900235,2014-11-10,1075000.0,4,2.75,2580,8100,2.0,0,1,4,8,1780.0,800,1964-01-01,0,98040,47.5387,-122.215,high_level,new_house,house,
3793500920,2014-07-31,349950.0,3,2.5,2390,6441,2.0,0,0,3,7,2390.0,0,2002-01-01,0,98038,47.3659,-122.029,low_level,new_house,house,regular
